3.34994975e-01,-9.47214409e-02,-1.33778295e-01,-1.77676764e-01,-1.93977961e-01
3.45025126e-01,-8.80915133e-02,-1.24252328e-01,-1.67998228e-01,-1.88407865e-01
3.55055276e-01,-8.20646680e-02,-1.15402984e-01,-1.58444915e-01,-1.82418511e-01
3.65085427e-01,-7.65851850e-02,-1.07213073e-01,-1.49101639e-01,-1.76067372e-01
3.75115578e-01,-7.16015504e-02,-9.96573016e-02,-1.40039415e-01,-1.69417835e-01
3.85145729e-01,-6.70664487e-02,-9.27046739e-02,-1.31315441e-01,-1.62537016e-01
3.95175879e-01,-6.29366417e-02,-8.63204954e-02,-1.22973600e-01,-1.55493573e-01
4.05206030e-01,-5.91727750e-02,-8.04680026e-02,-1.15045374e-01,-1.48355628e-01
4.15236181e-01,-5.57391402e-02,-7.51096507e-02,-1.07551035e-01,-1.41188900e-01
4.25266332e-01,-5.26034156e-02,-7.02081035e-02,-1.00501001e-01,-1.34055126e-01
4.35296482e-01,-4.97364006e-02,-6.57269675e-02,-9.38972627e-02,-1.27010797e-01
4.45326633e-01,-4.71117525e-02,-6.16313144e-02,-8.77348080e-02,-1.20106241e-01
4.55356784e-01,-4.47057330e-02,-5.78880321e-02,-8.20029829e-02,-1.13385033e-01
4.65386935e-01,-4.24969690e-02,-5.44660387e-02,-7.66867467e-02,-1.06883718e-01
4.75417085e-01,-4.04662293e-02,-5.13363913e-02,-7.17678006e-02,-1.00631800e-01
4.85447236e-01,-3.85962169e-02,-4.84723155e-02,-6.72255725e-02,-9.46519623e-02
4.95477387e-01,-3.68713805e-02,-4.58491752e-02,-6.30380573e-02,-8.89604634e-02
5.05507538e-01,-3.52777403e-02,-4.34444024e-02,-5.91825162e-02,-8.35676709e-02
5.15537688e-01,-3.38027313e-02,-4.12373986e-02,-5.56360435e-02,-7.84786792e-02
5.25567839e-01,-3.24350604e-02,-3.92094188e-02,-5.23760147e-02,-7.36939786e-02
5.35597990e-01,-3.11645773e-02,-3.73434464e-02,-4.93804286e-02,-6.92101387e-02
5.45628141e-01,-2.99821589e-02,-3.56240646e-02,-4.66281593e-02,-6.50204804e-02
5.55658291e-01,-2.88796038e-02,-3.40373283e-02,-4.40991319e-02,-6.11157145e-02
5.65688442e-01,-2.78495384e-02,-3.25706402e-02,-4.17744352e-02,-5.74845336e-02
5.75718593e-01,-2.68853326e-02,-3.12126315e-02,-3.96363835e-02,-5.41141447e-02
5.85748744e-01,-2.59810226e-02,-2.99530510e-02,-3.76685393e-02,-5.09907402e-02
5.95778894e-01,-2.51312437e-02,-2.87826604e-02,-3.58557040e-02,-4.80999033e-02
6.05809045e-01,-2.43311681e-02,-2.76931380e-02,-3.41838872e-02,-4.54269507e-02
6.15839196e-01,-2.35764502e-02,-2.66769904e-02,-3.26402587e-02,-4.29572143e-02
6.25869347e-01,-2.28631771e-02,-2.57274709e-02,-3.12130899e-02,-4.06762682e-02
6.35899497e-01,-2.21878242e-02,-2.48385061e-02,-2.98916875e-02,-3.85701050e-02
6.45929648e-01,-2.15472155e-02,-2.40046286e-02,-2.86663249e-02,-3.66252692e-02
6.55959799e-01,-2.09384878e-02,-2.32209164e-02,-2.75281710e-02,-3.48289514e-02
6.65989950e-01,-2.03590586e-02,-2.24829377e-02,-2.64692204e-02,-3.31690523e-02
6.76020101e-01,-1.98065979e-02,-2.17867016e-02,-2.54822259e-02,-3.16342182e-02
6.86050251e-01,-1.92790017e-02,-2.11286132e-02,-2.45606334e-02,-3.02138569e-02
6.96080402e-01,-1.87743696e-02,-2.05054335e-02,-2.36985204e-02,-2.88981350e-02
7.06110553e-01,-1.82909834e-02,-1.99142429e-02,-2.28905389e-02,-2.76779636e-02
7.16140704e-01,-1.78272893e-02,-1.93524092e-02,-2.21318620e-02,-2.65449726e-02
7.26170854e-01,-1.73818805e-02,-1.88175579e-02,-2.14181343e-02,-2.54914793e-02
7.36201005e-01,-1.69534826e-02,-1.83075460e-02,-2.07454272e-02,-2.45104512e-02
7.46231156e-01,-1.65409403e-02,-1.78204385e-02,-2.01101970e-02,-2.35954671e-02
7.56261307e-01,-1.61432051e-02,-1.73544874e-02,-1.95092474e-02,-2.27406754e-02
7.66291457e-01,-1.57593247e-02,-1.69081122e-02,-1.89396952e-02,-2.19407533e-02
7.76321608e-01,-1.53884331e-02,-1.64798832e-02,-1.83989392e-02,-2.11908662e-02
7.86351759e-01,-1.50297421e-02,-1.60685063e-02,-1.78846319e-02,-2.04866280e-02
7.96381910e-01,-1.46825336e-02,-1.56728090e-02,-1.73946541e-02,-1.98240639e-02
8.06412060e-01,-1.43461523e-02,-1.52917281e-02,-1.69270920e-02,-1.91995747e-02
8.16442211e-01,-1.40199997e-02,-1.49242987e-02,-1.64802166e-02,-1.86099032e-02
8.26472362e-01,-1.37035283e-02,-1.45696444e-02,-1.60524650e-02,-1.80521032e-02
8.36502513e-01,-1.33962366e-02,-1.42269683e-02,-1.56424233e-02,-1.75235107e-02
8.46532663e-01,-1.30976647e-02,-1.38955449e-02,-1.52488120e-02,-1.70217173e-02
8.56562814e-01,-1.28073898e-02,-1.35747131e-02,-1.48704724e-02,-1.65445459e-02
8.66592965e-01,-1.25250231e-02,-1.32638697e-02,-1.45063540e-02,-1.60900284e-02
8.76623116e-01,-1.22502063e-02,-1.29624637e-02,-1.41555040e-02,-1.56563850e-02
8.86653266e-01,-1.19826083e-02,-1.26699909e-02,-1.38170571e-02,-1.52420064e-02
8.96683417e-01,-1.17219233e-02,-1.23859897e-02,-1.34902272e-02,-1.48454367e-02
9.06713568e-01,-1.14678677e-02,-1.21100363e-02,-1.31742988e-02,-1.44653580e-02
9.16743719e-01,-1.12201782e-02,-1.18417416e-02,-1.28686205e-02,-1.41005770e-02
9.26773869e-01,-1.09786101e-02,-1.15807474e-02,-1.25725982e-02,-1.37500125e-02
9.36804020e-01,-1.07429355e-02,-1.13267235e-02,-1.22856896e-02,-1.34126842e-02
9.46834171e-01,-1.05129414e-02,-1.10793651e-02,-1.20073991e-02,-1.30877026e-02
9.56864322e-01,-1.02884288e-02,-1.08383902e-02,-1.17372728e-02,-1.27742599e-02
9.66894472e-01,-1.00692110e-02,-1.06035375e-02,-1.14748948e-02,-1.24716222e-02
9.76924623e-01,-9.85511297e-03,-1.03745644e-02,-1.12198834e-02,-1.21791213e-02
9.86954774e-01,-9.64596979e-03,-1.01512455e-02,-1.09718874e-02,-1.18961490e-02
9.96984925e-01,-9.44162615e-03,-9.93337041e-03,-1.07305835e-02,-1.16221507e-02
1.00701508e+00,-9.24193536e-03,-9.72074299e-03,-1.04956735e-02,-1.13566201e-02
1.01704523e+00,-9.04675863e-03,-9.51317963e-03,-1.02668818e-02,-1.10990944e-02
1.02707538e+00,-8.85596441e-03,-9.31050827e-03,-1.00439534e-02,-1.08491503e-02
1.03710553e+00,-8.66942778e-03,-9.11256736e-03,-9.82665174e-03,-1.06063994e-02
1.04713568e+00,-8.48702993e-03,-8.91920486e-03,-9.61475693e-03,-1.03704857e-02
1.05716583e+00,-8.30865764e-03,-8.73027748e-03,-9.40806444e-03,-1.01410816e-02
1.06719598e+00,-8.13420287e-03,-8.54564988e-03,-9.20638347e-03,-9.91788568e-03
1.07722613e+00,-7.96356234e-03,-8.36519399e-03,-9.00953575e-03,-9.70061981e-03
1.08725628e+00,-7.79663719e-03,-8.18878841e-03,-8.81735437e-03,-9.48902715e-03
1.09728643e+00,-7.63333263e-03,-8.01631786e-03,-8.62968277e-03,-9.28286997e-03
1.10731658e+00,-7.47355766e-03,-7.84767265e-03,-8.44637378e-03,-9.08192791e-03
1.11734673e+00,-7.31722481e-03,-7.68274828e-03,-8.26728886e-03,-8.88599624e-03
1.12737688e+00,-7.16424989e-03,-7.52144501e-03,-8.09229725e-03,-8.69488449e-03
1.13740704e+00,-7.01455176e-03,-7.36366747e-03,-7.92127540e-03,-8.50841505e-03
1.14743719e+00,-6.86805215e-03,-7.20932437e-03,-7.75410629e-03,-8.32642202e-03
1.15746734e+00,-6.72467546e-03,-7.05832818e-03,-7.59067888e-03,-8.14875013e-03
1.16749749e+00,-6.58434862e-03,-6.91059487e-03,-7.43088767e-03,-7.97525376e-03
1.17752764e+00,-6.44700092e-03,-6.76604363e-03,-7.27463221e-03,-7.80579611e-03
1.18755779e+00,-6.31256386e-03,-6.62459669e-03,-7.12181672e-03,-7.64024837e-03
1.19758794e+00,-6.18097108e-03,-6.48617910e-03,-6.97234972e-03,-7.47848906e-03
1.20761809e+00,-6.05215819e-03,-6.35071855e-03,-6.82614367e-03,-7.32040340e-03
1.21764824e+00,-5.92606267e-03,-6.21814520e-03,-6.68311475e-03,-7.16588270e-03
1.22767839e+00,-5.80262382e-03,-6.08839153e-03,-6.54318251e-03,-7.01482389e-03
1.23770854e+00,-5.68178261e-03,-5.96139220e-03,-6.40626967e-03,-6.86712904e-03
1.24773869e+00,-5.56348167e-03,-5.83708393e-03,-6.27230192e-03,-6.72270492e-03
1.25776884e+00,-5.44766515e-03,-5.71540537e-03,-6.14120766e-03,-6.58146268e-03
1.26779899e+00,-5.33427867e-03,-5.59629702e-03,-6.01291786e-03,-6.44331747e-03
1.27782915e+00,-5.22326928e-03,-5.47970112e-03,-5.88736590e-03,-6.30818812e-03
1.28785930e+00,-5.11458539e-03,-5.36556155e-03,-5.76448740e-03,-6.17599692e-03
1.29788945e+00,-5.00817669e-03,-5.25382377e-03,-5.64422010e-03,-6.04666929e-03
1.30791960e+00,-4.90399415e-03,-5.14443472e-03,-5.52650371e-03,-5.92013364e-03
1.31794975e+00,-4.80198991e-03,-5.03734280e-03,-5.41127984e-03,-5.79632109e-03
1.32797990e+00,-4.70211729e-03,-4.93249775e-03,-5.29849186e-03,-5.67516532e-03
1.33801005e+00,-4.60433072e-03,-4.82985061e-03,-5.18808482e-03,-5.55660241e-03
1.34804020e+00,-4.50858572e-03,-4.72935369e-03,-5.08000535e-03,-5.44057066e-03
1.35807035e+00,-4.41483883e-03,-4.63096049e-03,-4.97420160e-03,-5.32701045e-03
1.36810050e+00,-4.32304762e-03,-4.53462568e-03,-4.87062317e-03,-5.21586414e-03
1.37813065e+00,-4.23317063e-03,-4.44030501e-03,-4.76922101e-03,-5.10707594e-03
1.38816080e+00,-4.14516734e-03,-4.34795533e-03,-4.66994739e-03,-5.00059180e-03
1.39819095e+00,-4.05899817e-03,-4.25753451e-03,-4.57275584e-03,-4.89635930e-03
1.40822111e+00,-3.97462441e-03,-4.16900142e-03,-4.47760106e-03,-4.79432760e-03
1.41825126e+00,-3.89200823e-03,-4.08231589e-03,-4.38443894e-03,-4.69444732e-03
1.42828141e+00,-3.81111262e-03,-3.99743870e-03,-4.29322645e-03,-4.59667051e-03
1.43831156e+00,-3.73190142e-03,-3.91433150e-03,-4.20392161e-03,-4.50095052e-03
1.44834171e+00,-3.65433923e-03,-3.83295684e-03,-4.11648350e-03,-4.40724199e-03
1.45837186e+00,-3.57839147e-03,-3.75327812e-03,-4.03087215e-03,-4.31550078e-03
1.46840201e+00,-3.50402427e-03,-3.67525954e-03,-3.94704857e-03,-4.22568390e-03
1.47843216e+00,-3.43120452e-03,-3.59886614e-03,-3.86497466e-03,-4.13774947e-03
1.48846231e+00,-3.35989982e-03,-3.52406369e-03,-3.78461323e-03,-4.05165669e-03
1.49849246e+00,-3.29007847e-03,-3.45081876e-03,-3.70592795e-03,-3.96736577e-03
1.50852261e+00,-3.22170945e-03,-3.37909863e-03,-3.62888330e-03,-3.88483790e-03
1.51855276e+00,-3.15476241e-03,-3.30887129e-03,-3.55344461e-03,-3.80403524e-03
1.52858291e+00,-3.08920765e-03,-3.24010546e-03,-3.47957795e-03,-3.72492085e-03
1.53861307e+00,-3.02501610e-03,-3.17277051e-03,-3.40725017e-03,-3.64745865e-03
1.54864322e+00,-2.96215929e-03,-3.10683649e-03,-3.33642887e-03,-3.57161346e-03
1.55867337e+00,-2.90060940e-03,-3.04227408e-03,-3.26708235e-03,-3.49735087e-03
1.56870352e+00,-2.84033915e-03,-2.97905461e-03,-3.19917963e-03,-3.42463730e-03
1.57873367e+00,-2.78132187e-03,-2.91715000e-03,-3.13269038e-03,-3.35343993e-03
1.58876382e+00,-2.72353145e-03,-2.85653280e-03,-3.06758495e-03,-3.28372669e-03
1.59879397e+00,-2.66694232e-03,-2.79717611e-03,-3.00383435e-03,-3.21546624e-03
1.60882412e+00,-2.61152946e-03,-2.73905364e-03,-2.94141020e-03,-3.14862792e-03
1.61885427e+00,-2.55726837e-03,-2.68213964e-03,-2.88028473e-03,-3.08318180e-03
1.62888442e+00,-2.50413506e-03,-2.62640890e-03,-2.82043079e-03,-3.01909856e-03
1.63891457e+00,-2.45210606e-03,-2.57183676e-03,-2.76182178e-03,-2.95634958e-03
1.64894472e+00,-2.40115837e-03,-2.51839906e-03,-2.70443170e-03,-2.89490682e-03
1.65897487e+00,-2.35126951e-03,-2.46607217e-03,-2.64823508e-03,-2.83474289e-03
1.66900503e+00,-2.30241743e-03,-2.41483295e-03,-2.59320703e-03,-2.77583098e-03
1.67903518e+00,-2.25458056e-03,-2.36465875e-03,-2.53932314e-03,-2.71814486e-03
1.68906533e+00,-2.20773779e-03,-2.31552738e-03,-2.48655957e-03,-2.66165888e-03
1.69909548e+00,-2.16186843e-03,-2.26741715e-03,-2.43489293e-03,-2.60634793e-03
1.70912563e+00,-2.11695223e-03,-2.22030679e-03,-2.38430038e-03,-2.55218744e-03
1.71915578e+00,-2.07296939e-03,-2.17417549e-03,-2.33475952e-03,-2.49915338e-03
1.72918593e+00,-2.02990047e-03,-2.12900289e-03,-2.28624845e-03,-2.44722222e-03
1.73921608e+00,-1.98772649e-03,-2.08476904e-03,-2.23874571e-03,-2.39637092e-03
1.74924623e+00,-1.94642884e-03,-2.04145440e-03,-2.19223031e-03,-2.34657697e-03
1.75927638e+00,-1.90598928e-03,-1.99903985e-03,-2.14668168e-03,-2.29781830e-03
1.76930653e+00,-1.86638999e-03,-1.95750668e-03,-2.10207971e-03,-2.25007332e-03
1.77933668e+00,-1.82761350e-03,-1.91683656e-03,-2.05840469e-03,-2.20332090e-03
1.78936683e+00,-1.78964270e-03,-1.87701154e-03,-2.01563733e-03,-2.15754036e-03
1.79939698e+00,-1.75246085e-03,-1.83801404e-03,-1.97375874e-03,-2.11271145e-03
1.80942714e+00,-1.71605154e-03,-1.79982686e-03,-1.93275044e-03,-2.06881434e-03
1.81945729e+00,-1.68039872e-03,-1.76243316e-03,-1.89259431e-03,-2.02582963e-03
1.82948744e+00,-1.64548667e-03,-1.72581643e-03,-1.85327264e-03,-1.98373832e-03
1.83951759e+00,-1.61130000e-03,-1.68996052e-03,-1.81476807e-03,-1.94252181e-03
1.84954774e+00,-1.57782362e-03,-1.65484963e-03,-1.77706360e-03,-1.90216190e-03
1.85957789e+00,-1.54504278e-03,-1.62046826e-03,-1.74014261e-03,-1.86264076e-03
1.86960804e+00,-1.51294302e-03,-1.58680125e-03,-1.70398879e-03,-1.82394093e-03
1.87963819e+00,-1.48151019e-03,-1.55383375e-03,-1.66858620e-03,-1.78604533e-03
1.88966834e+00,-1.45073043e-03,-1.52155123e-03,-1.63391922e-03,-1.74893723e-03
1.89969849e+00,-1.42059016e-03,-1.48993944e-03,-1.59997255e-03,-1.71260024e-03
1.90972864e+00,-1.39107611e-03,-1.45898445e-03,-1.56673123e-03,-1.67701834e-03
1.91975879e+00,-1.36217526e-03,-1.42867262e-03,-1.53418059e-03,-1.64217581e-03
1.92978894e+00,-1.33387486e-03,-1.39899056e-03,-1.50230628e-03,-1.60805728e-03
1.93981910e+00,-1.30616244e-03,-1.36992520e-03,-1.47109423e-03,-1.57464770e-03
1.94984925e+00,-1.27902578e-03,-1.34146372e-03,-1.44053069e-03,-1.54193233e-03
1.95987940e+00,-1.25245292e-03,-1.31359358e-03,-1.41060217e-03,-1.50989673e-03
1.96990955e+00,-1.22643214e-03,-1.28630248e-03,-1.38129548e-03,-1.47852678e-03
1.97993970e+00,-1.20095197e-03,-1.25957839e-03,-1.35259769e-03,-1.44780863e-03
1.98996985e+00,-1.17600118e-03,-1.23340953e-03,-1.32449615e-03,-1.41772873e-03
2.00000000e+00,-1.15156877e-03,-1.20778436e-03,-1.29697847e-03,-1.38827383e-03
