5.05507538e-01,5.89914964e-01,3.74129907e-01,1.86511394e-01,5.77138425e-02
5.15537688e-01,5.90019802e-01,3.76157661e-01,1.92502595e-01,6.25524065e-02
5.25567839e-01,5.90104070e-01,3.77916193e-01,1.98118158e-01,6.74468318e-02
5.35597990e-01,5.90171704e-01,3.79436795e-01,2.03358491e-01,7.23688386e-02
5.45628141e-01,5.90225911e-01,3.80747962e-01,2.08227973e-01,7.72907437e-02
5.55658291e-01,5.90269296e-01,3.81875480e-01,2.12734399e-01,8.21858799e-02
5.65688442e-01,5.90303975e-01,3.82842540e-01,2.16888447e-01,8.70289636e-02
5.75718593e-01,5.90331659e-01,3.83669889e-01,2.20703154e-01,9.17964054e-02
5.85748744e-01,5.90353732e-01,3.84375992e-01,2.24193421e-01,9.64665621e-02
5.95778894e-01,5.90371311e-01,3.84977202e-01,2.27375556e-01,1.01019929e-01
6.05809045e-01,5.90385294e-01,3.85487940e-01,2.30266852e-01,1.05439271e-01
6.15839196e-01,5.90396405e-01,3.85920870e-01,2.32885215e-01,1.09709706e-01
6.25869347e-01,5.90405224e-01,3.86287067e-01,2.35248833e-01,1.13818723e-01
6.35899497e-01,5.90412217e-01,3.86596180e-01,2.37375891e-01,1.17756169e-01
6.45929648e-01,5.90417756e-01,3.86856590e-01,2.39284330e-01,1.21514182e-01
6.55959799e-01,5.90422139e-01,3.87075547e-01,2.40991651e-01,1.25087101e-01
6.65989950e-01,5.90425605e-01,3.87259305e-01,2.42514748e-01,1.28471333e-01
6.76020101e-01,5.90428342e-01,3.87413245e-01,2.43869793e-01,1.31665211e-01
6.86050251e-01,5.90430503e-01,3.87541977e-01,2.45072133e-01,1.34668829e-01
6.96080402e-01,5.90432206e-01,3.87649445e-01,2.46136235e-01,1.37483865e-01
7.06110553e-01,5.90433548e-01,3.87739014e-01,2.47075640e-01,1.40113401e-01
7.16140704e-01,5.90434605e-01,3.87813544e-01,2.47902950e-01,1.42561735e-01
7.26170854e-01,5.90435436e-01,3.87875463e-01,2.48629820e-01,1.44834207e-01
7.36201005e-01,5.90436089e-01,3.87926827e-01,2.49266981e-01,1.46937016e-01
7.46231156e-01,5.90436602e-01,3.87969372e-01,2.49824259e-01,1.48877058e-01
7.56261307e-01,5.90437004e-01,3.88004561e-01,2.50310609e-01,1.50661765e-01
7.66291457e-01,5.90437320e-01,3.88033626e-01,2.50734163e-01,1.52298961e-01
7.76321608e-01,5.90437567e-01,3.88057599e-01,2.51102269e-01,1.53796727e-01
7.86351759e-01,5.90437761e-01,3.88077346e-01,2.51421545e-01,1.55163284e-01
7.96381910e-01,5.90437913e-01,3.88093590e-01,2.51697926e-01,1.56406887e-01
8.06412060e-01,5.90438031e-01,3.88106938e-01,2.51936720e-01,1.57535732e-01
8.16442211e-01,5.90438124e-01,3.88117890e-01,2.52142656e-01,1.58557878e-01
8.26472362e-01,5.90438197e-01,3.88126867e-01,2.52319932e-01,1.59481180e-01
8.36502513e-01,5.90438253e-01,3.88134216e-01,2.52472268e-01,1.60313235e-01
8.46532663e-01,5.90438298e-01,3.88140225e-01,2.52602946e-01,1.61061341e-01
8.56562814e-01,5.90438332e-01,3.88145134e-01,2.52714857e-01,1.61732460e-01
8.66592965e-01,5.90438359e-01,3.88149138e-01,2.52810538e-01,1.62333198e-01
8.76623116e-01,5.90438380e-01,3.88152403e-01,2.52892212e-01,1.62869787e-01
8.86653266e-01,5.90438396e-01,3.88155060e-01,2.52961819e-01,1.63348075e-01
8.96683417e-01,5.90438408e-01,3.88157222e-01,2.53021051e-01,1.63773527e-01
9.06713568e-01,5.90438418e-01,3.88158978e-01,2.53071379e-01,1.64151224e-01
9.16743719e-01,5.90438426e-01,3.88160404e-01,2.53114079e-01,1.64485871e-01
9.26773869e-01,5.90438432e-01,3.88161560e-01,2.53150254e-01,1.64781811e-01
9.36804020e-01,5.90438436e-01,3.88162497e-01,2.53180860e-01,1.65043030e-01
9.46834171e-01,5.90438440e-01,3.88163255e-01,2.53206717e-01,1.65273182e-01
9.56864322e-01,5.90438443e-01,3.88163868e-01,2.53228533e-01,1.65475598e-01
9.66894472e-01,5.90438445e-01,3.88164364e-01,2.53246916e-01,1.65653309e-01
9.76924623e-01,5.90438447e-01,3.88164764e-01,2.53262385e-01,1.65809062e-01
9.86954774e-01,5.90438448e-01,3.88165087e-01,2.53275386e-01,1.65945342e-01
9.96984925e-01,5.90438449e-01,3.88165347e-01,2.53286300e-01,1.66064386e-01
1.00701508e+00,5.90438450e-01,3.88165557e-01,2.53295450e-01,1.66168208e-01
1.01704523e+00,5.90438451e-01,3.88165725e-01,2.53303112e-01,1.66258609e-01
1.02707538e+00,5.90438451e-01,3.88165861e-01,2.53309521e-01,1.66337204e-01
1.03710553e+00,5.90438451e-01,3.88165970e-01,2.53314875e-01,1.66405429e-01
1.04713568e+00,5.90438452e-01,3.88166057e-01,2.53319344e-01,1.66464566e-01
1.05716583e+00,5.90438452e-01,3.88166127e-01,2.53323069e-01,1.66515749e-01
1.06719598e+00,5.90438452e-01,3.88166184e-01,2.53326171e-01,1.66559986e-01
1.07722613e+00,5.90438452e-01,3.88166229e-01,2.53328751e-01,1.66598164e-01
1.08725628e+00,5.90438452e-01,3.88166265e-01,2.53330895e-01,1.66631069e-01
1.09728643e+00,5.90438452e-01,3.88166294e-01,2.53332675e-01,1.66659390e-01
1.10731658e+00,5.90438452e-01,3.88166317e-01,2.53334151e-01,1.66683733e-01
1.11734673e+00,5.90438452e-01,3.88166335e-01,2.53335374e-01,1.66704630e-01
1.12737688e+00,5.90438452e-01,3.88166350e-01,2.53336386e-01,1.66722545e-01
1.13740704e+00,5.90438453e-01,3.88166362e-01,2.53337223e-01,1.66737885e-01
1.14743719e+00,5.90438453e-01,3.88166371e-01,2.53337915e-01,1.66751003e-01
1.15746734e+00,5.90438453e-01,3.88166379e-01,2.53338486e-01,1.66762209e-01
1.16749749e+00,5.90438453e-01,3.88166385e-01,2.53338956e-01,1.66771768e-01
1.17752764e+00,5.90438453e-01,3.88166389e-01,2.53339344e-01,1.66779914e-01
1.18755779e+00,5.90438453e-01,3.88166393e-01,2.53339663e-01,1.66786847e-01
1.19758794e+00,5.90438453e-01,3.88166396e-01,2.53339926e-01,1.66792741e-01
1.20761809e+00,5.90438453e-01,3.88166399e-01,2.53340141e-01,1.66797747e-01
1.21764824e+00,5.90438453e-01,3.88166400e-01,2.53340319e-01,1.66801993e-01
1.22767839e+00,5.90438452e-01,3.88166402e-01,2.53340464e-01,1.66805591e-01
1.23770854e+00,5.90438452e-01,3.88166403e-01,2.53340583e-01,1.66808637e-01
1.24773869e+00,5.90438452e-01,3.88166404e-01,2.53340681e-01,1.66811213e-01
1.25776884e+00,5.90438452e-01,3.88166405e-01,2.53340761e-01,1.66813388e-01
1.26779899e+00,5.90438452e-01,3.88166405e-01,2.53340826e-01,1.66815224e-01
1.27782915e+00,5.90438452e-01,3.88166406e-01,2.53340879e-01,1.66816772e-01
1.28785930e+00,5.90438452e-01,3.88166406e-01,2.53340923e-01,1.66818075e-01
1.29788945e+00,5.90438452e-01,3.88166407e-01,2.53340959e-01,1.66819172e-01
1.30791960e+00,5.90438453e-01,3.88166407e-01,2.53340988e-01,1.66820094e-01
1.31794975e+00,5.90438453e-01,3.88166407e-01,2.53341011e-01,1.66820868e-01
1.32797990e+00,5.90438453e-01,3.88166407e-01,2.53341031e-01,1.66821518e-01
1.33801005e+00,5.90438453e-01,3.88166407e-01,2.53341046e-01,1.66822062e-01
1.34804020e+00,5.90438453e-01,3.88166407e-01,2.53341059e-01,1.66822518e-01
1.35807035e+00,5.90438453e-01,3.88166407e-01,2.53341069e-01,1.66822900e-01
1.36810050e+00,5.90438453e-01,3.88166407e-01,2.53341078e-01,1.66823219e-01
1.37813065e+00,5.90438453e-01,3.88166407e-01,2.53341085e-01,1.66823485e-01
1.38816080e+00,5.90438453e-01,3.88166408e-01,2.53341090e-01,1.66823708e-01
1.39819095e+00,5.90438453e-01,3.88166408e-01,2.53341095e-01,1.66823893e-01
1.40822111e+00,5.90438453e-01,3.88166408e-01,2.53341098e-01,1.66824048e-01
1.41825126e+00,5.90438452e-01,3.88166408e-01,2.53341101e-01,1.66824177e-01
1.42828141e+00,5.90438452e-01,3.88166408e-01,2.53341104e-01,1.66824284e-01
1.43831156e+00,5.90438452e-01,3.88166408e-01,2.53341106e-01,1.66824373e-01
1.44834171e+00,5.90438452e-01,3.88166408e-01,2.53341107e-01,1.66824447e-01
1.45837186e+00,5.90438452e-01,3.88166408e-01,2.53341108e-01,1.66824508e-01
1.46840201e+00,5.90438452e-01,3.88166408e-01,2.53341109e-01,1.66824559e-01
1.47843216e+00,5.90438452e-01,3.88166408e-01,2.53341110e-01,1.66824601e-01
1.48846231e+00,5.90438452e-01,3.88166408e-01,2.53341111e-01,1.66824636e-01
1.49849246e+00,5.90438452e-01,3.88166408e-01,2.53341111e-01,1.66824665e-01
1.50852261e+00,5.90438453e-01,3.88166408e-01,2.53341112e-01,1.66824689e-01
1.51855276e+00,5.90438453e-01,3.88166408e-01,2.53341112e-01,1.66824708e-01
1.52858291e+00,5.90438453e-01,3.88166408e-01,2.53341112e-01,1.66824725e-01
1.53861307e+00,5.90438453e-01,3.88166408e-01,2.53341113e-01,1.66824738e-01
1.54864322e+00,5.90438453e-01,3.88166408e-01,2.53341113e-01,1.66824749e-01
1.55867337e+00,5.90438453e-01,3.88166408e-01,2.53341113e-01,1.66824758e-01
1.56870352e+00,5.90438453e-01,3.88166408e-01,2.53341113e-01,1.66824766e-01
1.57873367e+00,5.90438453e-01,3.88166408e-01,2.53341113e-01,1.66824772e-01
1.58876382e+00,5.90438453e-01,3.88166408e-01,2.53341113e-01,1.66824777e-01
1.59879397e+00,5.90438453e-01,3.88166408e-01,2.53341113e-01,1.66824782e-01
1.60882412e+00,5.90438453e-01,3.88166408e-01,2.53341113e-01,1.66824785e-01
1.61885427e+00,5.90438452e-01,3.88166408e-01,2.53341113e-01,1.66824788e-01
1.62888442e+00,5.90438452e-01,3.88166408e-01,2.53341113e-01,1.66824790e-01
1.63891457e+00,5.90438452e-01,3.88166408e-01,2.53341113e-01,1.66824792e-01
1.64894472e+00,5.90438452e-01,3.88166408e-01,2.53341113e-01,1.66824794e-01
1.65897487e+00,5.90438452e-01,3.88166408e-01,2.53341113e-01,1.66824795e-01
1.66900503e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824796e-01
1.67903518e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824797e-01
1.68906533e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824797e-01
1.69909548e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824798e-01
1.70912563e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824798e-01
1.71915578e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824799e-01
1.72918593e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824799e-01
1.73921608e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824799e-01
1.74924623e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.75927638e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.76930653e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.77933668e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.78936683e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.79939698e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.80942714e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.81945729e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.82948744e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.83951759e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.84954774e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.85957789e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.86960804e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.87963819e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.88966834e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824800e-01
1.89969849e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824801e-01
1.90972864e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824801e-01
1.91975879e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824801e-01
1.92978894e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824801e-01
1.93981910e+00,5.90438452e-01,3.88166408e-01,2.53341114e-01,1.66824801e-01
1.94984925e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824801e-01
1.95987940e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824801e-01
1.96990955e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824801e-01
1.97993970e+00,5.90438453e-01,3.88166408e-01,2.53341114e-01,1.66824801e-01
1.98996985e+00,5.90438454e-01,3.88166408e-01,2.53341114e-01,1.66824801e-01
2.00000000e+00,5.90438454e-01,3.88166408e-01,2.53341114e-01,1.66824801e-01
