-2.14E-02	0	5.86E-01	1	20
-1.42E-02	0	5.96E-01	1	20
-2.79E-02	0	6.06E-01	1	20
-2.43E-02	0	6.16E-01	1	20
-3.28E-02	0	6.26E-01	1	20
-3.31E-02	0	6.36E-01	1	20
-1.24E-02	0	6.46E-01	1	20
-6.39E-03	0	6.56E-01	1	20
-2.01E-02	0	6.66E-01	1	20
-8.86E-03	0	6.76E-01	1	20
-1.48E-02	0	6.86E-01	1	20
-2.44E-02	0	6.96E-01	1	20
-1.39E-02	0	7.06E-01	1	20
-1.67E-03	0	7.16E-01	1	20
-1.70E-02	0	7.26E-01	1	20
-5.90E-04	0	7.36E-01	1	20
-4.21E-02	0	7.46E-01	1	20
-7.27E-03	0	7.56E-01	1	20
-1.43E-02	0	7.66E-01	1	20
-1.78E-02	0	7.76E-01	1	20
-1.35E-02	0	7.86E-01	1	20
-3.40E-02	0	7.96E-01	1	20
-1.60E-02	0	8.06E-01	1	20
-9.94E-03	0	8.16E-01	1	20
1.56E-03	0	8.26E-01	1	20
-1.81E-02	0	8.37E-01	1	20
-2.07E-02	0	8.47E-01	1	20
-1.74E-02	0	8.57E-01	1	20
-2.97E-03	0	8.67E-01	1	20
-8.59E-03	0	8.77E-01	1	20
-1.69E-02	0	8.87E-01	1	20
-6.25E-03	0	8.97E-01	1	20
-1.02E-02	0	9.07E-01	1	20
-1.23E-03	0	9.17E-01	1	20
-1.77E-02	0	9.27E-01	1	20
-1.37E-02	0	9.37E-01	1	20
-1.42E-02	0	9.47E-01	1	20
-2.47E-02	0	9.57E-01	1	20
-6.88E-03	0	9.67E-01	1	20
-7.03E-03	0	9.77E-01	1	20
-9.39E-03	0	9.87E-01	1	20
-1.16E-02	0	9.97E-01	1	20
-2.32E-02	0	1.01E+00	1	20
-1.31E-02	0	1.02E+00	1	20
-1.21E-02	0	1.03E+00	1	20
-1.66E-02	0	1.04E+00	1	20
-9.97E-03	0	1.05E+00	1	20
-4.15E-03	0	1.06E+00	1	20
1.08E-02	0	1.07E+00	1	20
-6.12E-03	0	1.08E+00	1	20
-5.13E-03	0	1.09E+00	1	20
-8.30E-03	0	1.10E+00	1	20
-2.66E-02	0	1.11E+00	1	20
-7.52E-03	0	1.12E+00	1	20
-6.51E-03	0	1.13E+00	1	20
1.77E-02	0	1.14E+00	1	20
-8.75E-03	0	1.15E+00	1	20
-3.67E-03	0	1.16E+00	1	20
-6.90E-03	0	1.17E+00	1	20
-1.81E-02	0	1.18E+00	1	20
5.13E-03	0	1.19E+00	1	20
1.35E-03	0	1.20E+00	1	20
1.86E-03	0	1.21E+00	1	20
-1.50E-02	0	1.22E+00	1	20
8.22E-03	0	1.23E+00	1	20
-1.97E-02	0	1.24E+00	1	20
2.87E-04	0	1.25E+00	1	20
1.64E-02	0	1.26E+00	1	20
-1.53E-02	0	1.27E+00	1	20
-1.09E-02	0	1.28E+00	1	20
-4.15E-03	0	1.29E+00	1	20
-1.01E-02	0	1.30E+00	1	20
-2.05E-02	0	1.31E+00	1	20
-4.16E-03	0	1.32E+00	1	20
-1.54E-02	0	1.33E+00	1	20
7.71E-05	0	1.34E+00	1	20
-1.38E-02	0	1.35E+00	1	20
1.10E-02	0	1.36E+00	1	20
-1.22E-02	0	1.37E+00	1	20
-7.52E-03	0	1.38E+00	1	20
3.92E-03	0	1.39E+00	1	20
-1.64E-02	0	1.40E+00	1	20
-1.77E-03	0	1.41E+00	1	20
9.10E-03	0	1.42E+00	1	20
-2.00E-02	0	1.43E+00	1	20
-1.97E-03	0	1.44E+00	1	20
-1.14E-03	0	1.45E+00	1	20
4.16E-03	0	1.46E+00	1	20
-1.60E-02	0	1.47E+00	1	20
-1.67E-02	0	1.48E+00	1	20
1.77E-03	0	1.49E+00	1	20
-4.09E-04	0	1.50E+00	1	20
-8.07E-04	0	1.51E+00	1	20
2.18E-04	0	1.52E+00	1	20
-9.98E-03	0	1.53E+00	1	20
-7.96E-04	0	1.54E+00	1	20
-1.26E-04	0	1.55E+00	1	20
-1.01E-02	0	1.56E+00	1	20
1.57E-02	0	1.57E+00	1	20
1.86E-03	0	1.58E+00	1	20
-1.47E-02	0	1.59E+00	1	20
3.80E-03	0	1.60E+00	1	20
-1.25E-02	0	1.61E+00	1	20
5.21E-03	0	1.62E+00	1	20
8.98E-03	0	1.63E+00	1	20
-1.08E-02	0	1.64E+00	1	20
7.13E-03	0	1.65E+00	1	20
1.68E-03	0	1.66E+00	1	20
5.82E-03	0	1.67E+00	1	20
1.66E-02	0	1.68E+00	1	20
-4.76E-03	0	1.69E+00	1	20
-9.80E-03	0	1.70E+00	1	20
-1.11E-02	0	1.71E+00	1	20
-1.03E-02	0	1.72E+00	1	20
-2.90E-03	0	1.73E+00	1	20
1.32E-03	0	1.74E+00	1	20
7.21E-04	0	1.75E+00	1	20
6.27E-03	0	1.76E+00	1	20
-1.84E-03	0	1.77E+00	1	20
1.26E-02	0	1.78E+00	1	20
-4.54E-03	0	1.79E+00	1	20
2.54E-02	0	1.80E+00	1	20
4.44E-03	0	1.81E+00	1	20
-1.03E-02	0	1.82E+00	1	20
-1.25E-02	0	1.83E+00	1	20
3.12E-03	0	1.84E+00	1	20
-3.91E-03	0	1.85E+00	1	20
5.50E-03	0	1.86E+00	1	20
3.12E-03	0	1.87E+00	1	20
-2.30E-03	0	1.88E+00	1	20
-1.00E-02	0	1.89E+00	1	20
-1.67E-02	0	1.90E+00	1	20
-5.95E-03	0	1.91E+00	1	20
7.11E-03	0	1.92E+00	1	20
7.15E-04	0	1.93E+00	1	20
-1.39E-02	0	1.94E+00	1	20
3.62E-04	0	1.95E+00	1	20
2.51E-03	0	1.96E+00	1	20
-1.02E-02	0	1.97E+00	1	20
2.47E-04	0	1.98E+00	1	20
-6.82E-04	0	1.99E+00	1	20
-1.27E-02	0	2.00E+00	1	20
-9.56E-02	0	4.00E-03	2	32
-1.27E-01	0	1.40E-02	2	32
-1.52E-01	0	2.41E-02	2	32
-1.79E-01	0	3.41E-02	2	32
-2.28E-01	0	4.41E-02	2	32
-2.45E-01	0	5.42E-02	2	32
-2.49E-01	0	6.42E-02	2	32
-2.66E-01	0	7.42E-02	2	32
-2.81E-01	0	8.42E-02	2	32
-2.60E-01	0	9.43E-02	2	32
-3.04E-01	0	1.04E-01	2	32
-3.06E-01	0	1.14E-01	2	32
-3.14E-01	0	1.24E-01	2	32
-3.21E-01	0	1.34E-01	2	32
-3.32E-01	0	1.44E-01	2	32
-3.20E-01	0	1.54E-01	2	32
-3.32E-01	0	1.64E-01	2	32
-3.21E-01	0	1.75E-01	2	32
-3.16E-01	0	1.85E-01	2	32
-3.02E-01	0	1.95E-01	2	32
-2.69E-01	0	2.05E-01	2	32
-3.00E-01	0	2.15E-01	2	32
-2.62E-01	0	2.25E-01	2	32
-2.72E-01	0	2.35E-01	2	32
-2.47E-01	0	2.45E-01	2	32
-2.18E-01	0	2.55E-01	2	32
-2.15E-01	0	2.65E-01	2	32
-2.13E-01	0	2.75E-01	2	32
-1.97E-01	0	2.85E-01	2	32
-1.71E-01	0	2.95E-01	2	32
-1.73E-01	0	3.05E-01	2	32
-1.52E-01	0	3.15E-01	2	32
-1.43E-01	0	3.25E-01	2	32
-1.40E-01	0	3.35E-01	2	32
-1.03E-01	0	3.45E-01	2	32
-1.09E-01	0	3.55E-01	2	32
-1.27E-01	0	3.65E-01	2	32
-9.76E-02	0	3.75E-01	2	32
-9.92E-02	0	3.85E-01	2	32
-7.76E-02	0	3.95E-01	2	32
-8.82E-02	0	4.05E-01	2	32
-7.60E-02	0	4.15E-01	2	32
-6.48E-02	0	4.25E-01	2	32
-5.67E-02	0	4.35E-01	2	32
-7.32E-02	0	4.45E-01	2	32
-6.07E-02	0	4.55E-01	2	32
-5.87E-02	0	4.65E-01	2	32
-5.73E-02	0	4.75E-01	2	32
-3.02E-02	0	4.85E-01	2	32
-4.11E-02	0	4.95E-01	2	32
-5.53E-02	0	5.06E-01	2	32
-3.13E-02	0	5.16E-01	2	32
-1.72E-02	0	5.26E-01	2	32
-2.62E-02	0	5.36E-01	2	32
-5.00E-02	0	5.46E-01	2	32
-3.81E-02	0	5.56E-01	2	32
-1.91E-02	0	5.66E-01	2	32
-3.75E-02	0	5.76E-01	2	32
-2.47E-02	0	5.86E-01	2	32
-2.03E-02	0	5.96E-01	2	32
-3.62E-02	0	6.06E-01	2	32
-2.65E-02	0	6.16E-01	2	32
-5.74E-02	0	6.26E-01	2	32
-3.44E-02	0	6.36E-01	2	32
-2.58E-02	0	6.46E-01	2	32
-3.50E-02	0	6.56E-01	2	32
-5.50E-03	0	6.66E-01	2	32
-3.55E-02	0	6.76E-01	2	32
-2.49E-02	0	6.86E-01	2	32
-1.86E-02	0	6.96E-01	2	32
-4.93E-03	0	7.06E-01	2	32
-3.32E-02	0	7.16E-01	2	32
-6.66E-03	0	7.26E-01	2	32
-1.77E-02	0	7.36E-01	2	32
-2.72E-02	0	7.46E-01	2	32
-1.23E-02	0	7.56E-01	2	32
-1.45E-02	0	7.66E-01	2	32
-2.21E-02	0	7.76E-01	2	32
-1.50E-02	0	7.86E-01	2	32
-1.91E-02	0	7.96E-01	2	32
-1.38E-02	0	8.06E-01	2	32
-7.96E-03	0	8.16E-01	2	32
1.61E-03	0	8.26E-01	2	32
-2.63E-02	0	8.37E-01	2	32
7.72E-03	0	8.47E-01	2	32
-3.28E-02	0	8.57E-01	2	32
-1.45E-02	0	8.67E-01	2	32
-6.85E-03	0	8.77E-01	2	32
-9.64E-03	0	8.87E-01	2	32
-1.84E-02	0	8.97E-01	2	32
-1.40E-02	0	9.07E-01	2	32
-1.66E-02	0	9.17E-01	2	32
-1.73E-02	0	9.27E-01	2	32
-2.69E-03	0	9.37E-01	2	32
-7.38E-03	0	9.47E-01	2	32
-1.76E-02	0	9.57E-01	2	32
-1.50E-03	0	9.67E-01	2	32
-7.21E-03	0	9.77E-01	2	32
-1.94E-03	0	9.87E-01	2	32
-3.56E-03	0	9.97E-01	2	32
-1.79E-02	0	1.01E+00	2	32
-1.51E-02	0	1.02E+00	2	32
-1.79E-03	0	1.03E+00	2	32
-2.97E-03	0	1.04E+00	2	32
-9.10E-03	0	1.05E+00	2	32
-7.54E-03	0	1.06E+00	2	32
4.24E-03	0	1.07E+00	2	32
-1.43E-02	0	1.08E+00	2	32
-2.73E-03	0	1.09E+00	2	32
-1.01E-02	0	1.10E+00	2	32
-1.00E-02	0	1.11E+00	2	32
3.28E-03	0	1.12E+00	2	32
6.98E-04	0	1.13E+00	2	32
7.30E-04	0	1.14E+00	2	32
5.80E-03	0	1.15E+00	2	32
-6.90E-03	0	1.16E+00	2	32
-1.49E-04	0	1.17E+00	2	32
-9.93E-03	0	1.18E+00	2	32
-3.45E-03	0	1.19E+00	2	32
-7.86E-03	0	1.20E+00	2	32
-5.46E-03	0	1.21E+00	2	32
-3.48E-04	0	1.22E+00	2	32
-1.44E-02	0	1.23E+00	2	32
1.49E-02	0	1.24E+00	2	32
-1.60E-02	0	1.25E+00	2	32
-1.80E-02	0	1.26E+00	2	32
5.88E-03	0	1.27E+00	2	32
2.33E-03	0	1.28E+00	2	32
7.69E-04	0	1.29E+00	2	32
9.21E-04	0	1.30E+00	2	32
-5.38E-03	0	1.31E+00	2	32
-1.41E-02	0	1.32E+00	2	32
-4.29E-03	0	1.33E+00	2	32
-1.17E-02	0	1.34E+00	2	32
4.90E-03	0	1.35E+00	2	32
-6.22E-03	0	1.36E+00	2	32
-1.29E-02	0	1.37E+00	2	32
-7.78E-03	0	1.38E+00	2	32
-3.46E-04	0	1.39E+00	2	32
-1.00E-02	0	1.40E+00	2	32
-1.25E-02	0	1.41E+00	2	32
-1.78E-03	0	1.42E+00	2	32
-1.68E-03	0	1.43E+00	2	32
-9.12E-03	0	1.44E+00	2	32
-8.68E-03	0	1.45E+00	2	32
-1.57E-03	0	1.46E+00	2	32
-1.83E-02	0	1.47E+00	2	32
-1.78E-02	0	1.48E+00	2	32
-1.08E-02	0	1.49E+00	2	32
-5.72E-03	0	1.50E+00	2	32
-4.09E-04	0	1.51E+00	2	32
1.13E-02	0	1.52E+00	2	32
5.20E-03	0	1.53E+00	2	32
-4.91E-03	0	1.54E+00	2	32
-3.44E-03	0	1.55E+00	2	32
-1.32E-02	0	1.56E+00	2	32
-3.30E-03	0	1.57E+00	2	32
-5.94E-03	0	1.58E+00	2	32
2.31E-04	0	1.59E+00	2	32
-1.12E-02	0	1.60E+00	2	32
2.32E-03	0	1.61E+00	2	32
1.25E-02	0	1.62E+00	2	32
-3.85E-03	0	1.63E+00	2	32
1.31E-03	0	1.64E+00	2	32
4.25E-03	0	1.65E+00	2	32
-6.62E-03	0	1.66E+00	2	32
-3.11E-04	0	1.67E+00	2	32
-2.38E-03	0	1.68E+00	2	32
-1.47E-03	0	1.69E+00	2	32
-1.01E-02	0	1.70E+00	2	32
-2.11E-03	0	1.71E+00	2	32
2.67E-03	0	1.72E+00	2	32
1.22E-02	0	1.73E+00	2	32
7.38E-03	0	1.74E+00	2	32
1.94E-02	0	1.75E+00	2	32
-9.80E-03	0	1.76E+00	2	32
6.64E-03	0	1.77E+00	2	32
-2.13E-04	0	1.78E+00	2	32
1.99E-02	0	1.79E+00	2	32
-1.00E-02	0	1.80E+00	2	32
-1.03E-02	0	1.81E+00	2	32
-7.88E-03	0	1.82E+00	2	32
-2.31E-02	0	1.83E+00	2	32
-7.07E-03	0	1.84E+00	2	32
-9.37E-03	0	1.85E+00	2	32
-2.39E-04	0	1.86E+00	2	32
1.71E-03	0	1.87E+00	2	32
1.71E-02	0	1.88E+00	2	32
7.86E-03	0	1.89E+00	2	32
-7.38E-03	0	1.90E+00	2	32
-1.06E-02	0	1.91E+00	2	32
3.37E-03	0	1.92E+00	2	32
-1.47E-02	0	1.93E+00	2	32
1.68E-02	0	1.94E+00	2	32
1.03E-02	0	1.95E+00	2	32
-6.12E-03	0	1.96E+00	2	32
-1.85E-02	0	1.97E+00	2	32
1.22E-02	0	1.98E+00	2	32
-2.49E-03	0	1.99E+00	2	32
1.11E-02	0	2.00E+00	2	32
-8.98E-02	0	4.00E-03	3	44
-1.05E-01	0	1.40E-02	3	44
-1.21E-01	0	2.41E-02	3	44
-1.41E-01	0	3.41E-02	3	44
-1.64E-01	0	4.41E-02	3	44
-1.69E-01	0	5.42E-02	3	44
-2.00E-01	0	6.42E-02	3	44
-2.04E-01	0	7.42E-02	3	44
-2.13E-01	0	8.42E-02	3	44
-2.19E-01	0	9.43E-02	3	44
-2.26E-01	0	1.04E-01	3	44
-2.53E-01	0	1.14E-01	3	44
-2.64E-01	0	1.24E-01	3	44
-2.42E-01	0	1.34E-01	3	44
-2.56E-01	0	1.44E-01	3	44
-2.71E-01	0	1.54E-01	3	44
-2.51E-01	0	1.64E-01	3	44
-2.68E-01	0	1.75E-01	3	44
-2.58E-01	0	1.85E-01	3	44
-2.69E-01	0	1.95E-01	3	44
-2.48E-01	0	2.05E-01	3	44
-2.48E-01	0	2.15E-01	3	44
-2.65E-01	0	2.25E-01	3	44
-2.48E-01	0	2.35E-01	3	44
-2.46E-01	0	2.45E-01	3	44
-2.32E-01	0	2.55E-01	3	44
-2.48E-01	0	2.65E-01	3	44
-2.23E-01	0	2.75E-01	3	44
-2.11E-01	0	2.85E-01	3	44
-2.30E-01	0	2.95E-01	3	44
-2.15E-01	0	3.05E-01	3	44
-2.14E-01	0	3.15E-01	3	44
-1.87E-01	0	3.25E-01	3	44
-1.67E-01	0	3.35E-01	3	44
-1.50E-01	0	3.45E-01	3	44
-1.55E-01	0	3.55E-01	3	44
-1.30E-01	0	3.65E-01	3	44
-1.51E-01	0	3.75E-01	3	44
-1.46E-01	0	3.85E-01	3	44
-1.21E-01	0	3.95E-01	3	44
-1.09E-01	0	4.05E-01	3	44
-1.06E-01	0	4.15E-01	3	44
-1.20E-01	0	4.25E-01	3	44
-9.35E-02	0	4.35E-01	3	44
-9.96E-02	0	4.45E-01	3	44
-7.42E-02	0	4.55E-01	3	44
-7.20E-02	0	4.65E-01	3	44
-8.02E-02	0	4.75E-01	3	44
-7.15E-02	0	4.85E-01	3	44
-7.28E-02	0	4.95E-01	3	44
-5.90E-02	0	5.06E-01	3	44
-4.52E-02	0	5.16E-01	3	44
-6.14E-02	0	5.26E-01	3	44
-4.35E-02	0	5.36E-01	3	44
-5.11E-02	0	5.46E-01	3	44
-5.12E-02	0	5.56E-01	3	44
-4.20E-02	0	5.66E-01	3	44
-4.92E-02	0	5.76E-01	3	44
-4.24E-02	0	5.86E-01	3	44
-4.70E-02	0	5.96E-01	3	44
-1.37E-02	0	6.06E-01	3	44
-3.15E-02	0	6.16E-01	3	44
-3.74E-02	0	6.26E-01	3	44
-2.69E-02	0	6.36E-01	3	44
-2.90E-02	0	6.46E-01	3	44
-2.89E-02	0	6.56E-01	3	44
-1.95E-02	0	6.66E-01	3	44
-1.71E-02	0	6.76E-01	3	44
-2.91E-02	0	6.86E-01	3	44
-2.87E-02	0	6.96E-01	3	44
-2.49E-02	0	7.06E-01	3	44
-4.44E-02	0	7.16E-01	3	44
-3.59E-02	0	7.26E-01	3	44
-6.41E-03	0	7.36E-01	3	44
-3.02E-03	0	7.46E-01	3	44
-2.14E-02	0	7.56E-01	3	44
-1.26E-02	0	7.66E-01	3	44
-1.47E-02	0	7.76E-01	3	44
1.35E-02	0	7.86E-01	3	44
-5.66E-03	0	7.96E-01	3	44
-1.77E-02	0	8.06E-01	3	44
-2.55E-02	0	8.16E-01	3	44
-3.16E-02	0	8.26E-01	3	44
-1.32E-02	0	8.37E-01	3	44
-2.24E-02	0	8.47E-01	3	44
-2.87E-02	0	8.57E-01	3	44
-2.06E-02	0	8.67E-01	3	44
-2.46E-02	0	8.77E-01	3	44
3.41E-03	0	8.87E-01	3	44
-4.33E-03	0	8.97E-01	3	44
-1.29E-02	0	9.07E-01	3	44
2.24E-03	0	9.17E-01	3	44
-1.15E-02	0	9.27E-01	3	44
-2.06E-02	0	9.37E-01	3	44
3.48E-03	0	9.47E-01	3	44
-6.11E-03	0	9.57E-01	3	44
-2.16E-02	0	9.67E-01	3	44
-1.29E-02	0	9.77E-01	3	44
-1.95E-02	0	9.87E-01	3	44
-2.44E-02	0	9.97E-01	3	44
-1.06E-03	0	1.01E+00	3	44
8.98E-03	0	1.02E+00	3	44
-2.39E-02	0	1.03E+00	3	44
-4.06E-03	0	1.04E+00	3	44
-1.60E-02	0	1.05E+00	3	44
-1.42E-02	0	1.06E+00	3	44
-1.50E-02	0	1.07E+00	3	44
-1.76E-02	0	1.08E+00	3	44
-8.25E-03	0	1.09E+00	3	44
-1.69E-02	0	1.10E+00	3	44
-5.68E-03	0	1.11E+00	3	44
-8.72E-03	0	1.12E+00	3	44
-1.04E-02	0	1.13E+00	3	44
-1.70E-02	0	1.14E+00	3	44
-1.35E-02	0	1.15E+00	3	44
-1.68E-05	0	1.16E+00	3	44
-2.41E-03	0	1.17E+00	3	44
-1.70E-02	0	1.18E+00	3	44
-6.13E-03	0	1.19E+00	3	44
5.34E-04	0	1.20E+00	3	44
-2.35E-02	0	1.21E+00	3	44
-1.27E-03	0	1.22E+00	3	44
-1.32E-02	0	1.23E+00	3	44
-7.31E-04	0	1.24E+00	3	44
-1.39E-02	0	1.25E+00	3	44
-2.42E-02	0	1.26E+00	3	44
-2.23E-02	0	1.27E+00	3	44
-5.46E-03	0	1.28E+00	3	44
-3.22E-03	0	1.29E+00	3	44
-1.47E-02	0	1.30E+00	3	44
7.96E-04	0	1.31E+00	3	44
-2.21E-02	0	1.32E+00	3	44
-6.03E-03	0	1.33E+00	3	44
-1.74E-02	0	1.34E+00	3	44
-1.17E-02	0	1.35E+00	3	44
-4.58E-03	0	1.36E+00	3	44
-1.36E-02	0	1.37E+00	3	44
-8.70E-03	0	1.38E+00	3	44
5.30E-03	0	1.39E+00	3	44
-1.04E-02	0	1.40E+00	3	44
3.79E-03	0	1.41E+00	3	44
-1.58E-02	0	1.42E+00	3	44
9.07E-04	0	1.43E+00	3	44
1.01E-02	0	1.44E+00	3	44
-2.89E-02	0	1.45E+00	3	44
-1.21E-02	0	1.46E+00	3	44
1.72E-03	0	1.47E+00	3	44
-6.00E-03	0	1.48E+00	3	44
-1.82E-04	0	1.49E+00	3	44
-9.86E-03	0	1.50E+00	3	44
-2.87E-03	0	1.51E+00	3	44
-5.22E-03	0	1.52E+00	3	44
8.09E-03	0	1.53E+00	3	44
-9.77E-04	0	1.54E+00	3	44
-7.52E-05	0	1.55E+00	3	44
-7.50E-03	0	1.56E+00	3	44
-8.19E-03	0	1.57E+00	3	44
-7.58E-03	0	1.58E+00	3	44
7.59E-04	0	1.59E+00	3	44
-7.33E-03	0	1.60E+00	3	44
-1.62E-04	0	1.61E+00	3	44
1.78E-02	0	1.62E+00	3	44
5.77E-03	0	1.63E+00	3	44
-6.14E-03	0	1.64E+00	3	44
9.19E-03	0	1.65E+00	3	44
-6.85E-03	0	1.66E+00	3	44
-2.31E-02	0	1.67E+00	3	44
-1.27E-02	0	1.68E+00	3	44
-2.13E-02	0	1.69E+00	3	44
-6.07E-03	0	1.70E+00	3	44
-2.32E-03	0	1.71E+00	3	44
1.43E-02	0	1.72E+00	3	44
8.64E-04	0	1.73E+00	3	44
-4.55E-03	0	1.74E+00	3	44
5.98E-03	0	1.75E+00	3	44
-2.44E-02	0	1.76E+00	3	44
1.37E-04	0	1.77E+00	3	44
5.53E-03	0	1.78E+00	3	44
-1.69E-02	0	1.79E+00	3	44
9.35E-03	0	1.80E+00	3	44
1.34E-03	0	1.81E+00	3	44
-6.16E-03	0	1.82E+00	3	44
4.36E-03	0	1.83E+00	3	44
2.08E-02	0	1.84E+00	3	44
-7.18E-05	0	1.85E+00	3	44
6.29E-04	0	1.86E+00	3	44
-6.41E-03	0	1.87E+00	3	44
-1.03E-02	0	1.88E+00	3	44
6.56E-03	0	1.89E+00	3	44
-1.03E-02	0	1.90E+00	3	44
-9.60E-04	0	1.91E+00	3	44
-6.42E-03	0	1.92E+00	3	44
3.18E-03	0	1.93E+00	3	44
1.76E-03	0	1.94E+00	3	44
8.83E-03	0	1.95E+00	3	44
-6.62E-03	0	1.96E+00	3	44
-4.18E-03	0	1.97E+00	3	44
-1.12E-02	0	1.98E+00	3	44
-5.87E-03	0	1.99E+00	3	44
2.37E-03	0	2.00E+00	3	44
-5.12E-02	0	4.00E-03	4	56
-8.79E-02	0	1.40E-02	4	56
-8.78E-02	0	2.41E-02	4	56
-9.89E-02	0	3.41E-02	4	56
-1.23E-01	0	4.41E-02	4	56
-1.21E-01	0	5.42E-02	4	56
-1.59E-01	0	6.42E-02	4	56
-1.74E-01	0	7.42E-02	4	56
-1.88E-01	0	8.42E-02	4	56
-1.64E-01	0	9.43E-02	4	56
-1.79E-01	0	1.04E-01	4	56
-1.93E-01	0	1.14E-01	4	56
-1.96E-01	0	1.24E-01	4	56
-2.15E-01	0	1.34E-01	4	56
-1.84E-01	0	1.44E-01	4	56
-2.11E-01	0	1.54E-01	4	56
-2.15E-01	0	1.64E-01	4	56
-2.11E-01	0	1.75E-01	4	56
-2.16E-01	0	1.85E-01	4	56
-2.21E-01	0	1.95E-01	4	56
-2.33E-01	0	2.05E-01	4	56
-2.21E-01	0	2.15E-01	4	56
-2.08E-01	0	2.25E-01	4	56
-2.13E-01	0	2.35E-01	4	56
-2.10E-01	0	2.45E-01	4	56
-2.30E-01	0	2.55E-01	4	56
-2.33E-01	0	2.65E-01	4	56
-2.22E-01	0	2.75E-01	4	56
-2.17E-01	0	2.85E-01	4	56
-2.03E-01	0	2.95E-01	4	56
-2.26E-01	0	3.05E-01	4	56
-1.89E-01	0	3.15E-01	4	56
-2.01E-01	0	3.25E-01	4	56
-1.98E-01	0	3.35E-01	4	56
-1.97E-01	0	3.45E-01	4	56
-1.97E-01	0	3.55E-01	4	56
-1.65E-01	0	3.65E-01	4	56
-1.66E-01	0	3.75E-01	4	56
-1.72E-01	0	3.85E-01	4	56
-1.65E-01	0	3.95E-01	4	56
-1.48E-01	0	4.05E-01	4	56
-1.21E-01	0	4.15E-01	4	56
-1.33E-01	0	4.25E-01	4	56
-1.39E-01	0	4.35E-01	4	56
-1.19E-01	0	4.45E-01	4	56
-1.13E-01	0	4.55E-01	4	56
-1.31E-01	0	4.65E-01	4	56
-9.85E-02	0	4.75E-01	4	56
-9.44E-02	0	4.85E-01	4	56
-7.97E-02	0	4.95E-01	4	56
-6.29E-02	0	5.06E-01	4	56
-6.52E-02	0	5.16E-01	4	56
-7.45E-02	0	5.26E-01	4	56
-7.86E-02	0	5.36E-01	4	56
-3.77E-02	0	5.46E-01	4	56
-5.90E-02	0	5.56E-01	4	56
-5.60E-02	0	5.66E-01	4	56
-5.30E-02	0	5.76E-01	4	56
-4.78E-02	0	5.86E-01	4	56
-4.84E-02	0	5.96E-01	4	56
-5.00E-02	0	6.06E-01	4	56
-4.74E-02	0	6.16E-01	4	56
-4.00E-02	0	6.26E-01	4	56
-4.30E-02	0	6.36E-01	4	56
-4.28E-02	0	6.46E-01	4	56
-3.28E-02	0	6.56E-01	4	56
-3.48E-02	0	6.66E-01	4	56
-1.57E-02	0	6.76E-01	4	56
-5.59E-02	0	6.86E-01	4	56
-1.71E-02	0	6.96E-01	4	56
-1.44E-02	0	7.06E-01	4	56
